FMID,MarketName,street,city,County,State,zip,Longitude,Latitude,Location
1003008,Shellsburg Farmers Market,City Park,Shellsburg,Benton,Iowa,52332,-91.8707,42.0929,Local government building grounds
1000564,Shelter Cove Cfm,Machi Road Next To Motel,Shelter Cove,Humboldt,California,95589,-124.06700000000001,40.025999999999996,
1009082,Shelter Cove Farmers Market,39 Shelter Cove Lane,Hilton Head Island,Beaufort,South Carolina,29928,-80.7189462,32.187697899999996,Other
1007510,Shelton - Jones Family Farm Farmers’ Market,606 Walnut Tree Hill Road,Shelton,Fairfield,Connecticut,6484,-73.1728,41.3329,
1001161,Shelton Farmers Market,3rd Street And Franklin Street,Shelton,Mason,Washington,98584,-123.10221399999999,47.2143,Closed-off public street
1007449,Shelton Farmers Market,Corner Of Cornell & Canal Streets,Shelton,Fairfield,Connecticut,6484,-73.1226,41.3037,
1009032,Sheltons Farm Market And Garden Center,1832 S. 11th St,Niles,Berrien,Michigan,49120,-86.24844300000001,41.798574,Private business parking lot
1002351,Shenandoah Farmers Market,15 West Washington Street,Shenandoah,Schuylkill,Pennsylvania,17976,-76.2027,40.8232,
1006483,Shenandoah Garden City Market,500 W. Clarinda Avenuel,Shenandoah,Page,Iowa,51601,-95.3714,40.7651,
1011200,Shenandoah Marketplace,201 Maryland Ave,Shenandoah,Page,Virginia,22849,-78.6228306,38.4839133,
1012391,Shepherdstown Farmers Market I,S. King St.,Shepherdstown,Jefferson,West Virginia,25443,-77.806025,39.430504,
1001770,Shepherdstown Farmers Market Iii,South On King Street (by Post Office),Shepherdstown,Jefferson,West Virginia,25430,-77.8067,39.4294,
1010613,Sherburne Winter Farmers Market,15 S. Main Street,Sherburne,Chenango,New York,13460,-75.497488,42.675799,
1010814,Sheridan Farmers Market,115 E. Evergreen St.,Sheridan,Montcalm,Michigan,48884,-85.073542,43.212604999999996,
1011141,Sheridan Farmers Market,Main Street Park,Sheridan,Madison,Montana,59749,-112.1969372,45.4554809,
1009066,Sheridans Farmers Market,Grinnell Plaza,Sheridan,Sheridan,Wyoming,82801,-106.955193,44.799485,
1008291,Sherman County Farmers Market,630 O Str.,Loup City,Sherman,Nebraska,68853,-98.966578,41.274801000000004,Local government building grounds
1009896,Sherman County Farmers Market,Hwy 97,Moro,Sherman,Oregon,97039,-120.73159799999999,45.483228999999994,Local government building grounds
1009039,Sherman County Farmers Market (indoor),City Park,Moro,Wasco,Oregon,97039,-120.73167099999999,45.482524,
1012436,Sherwood Saturday Market,22341 Sw Pine St.,Sherwood,Washington,Oregon,97140,-122.839625,45.356332,
1003105,Shields Valley Farmers Market,"City Park, 1 Block E Of Hwy 89, Off 3rd St.",Clyde Park,Park,Montana,59018,-110.604,45.8845,
1007712,Shillington Farmers Market,10 South Summit Avenue,Shillington,Berks,Pennsylvania,19607,-75.9538,40.3082,
1006366,Shiloh Community Farmers Market,221 Merritt Avenue,Wyandanch,Suffolk,New York,11798,-73.367076,40.753062,
1009908,Shiloh Farmers Market,"5300 Philadelphia Dr, Dayton, Oh 45415",Dayton,Montgomery,Ohio,45415,-84.235168,39.819208,
1004795,Shiprock Farmers Market,Hwy 64,Shiprock,Mckinley,New Mexico,87420,-108.70894969999999,36.7749261,Private business parking lot
1010801,Shirleys Farmers Markets/cbe - (summit Reno Farmers Market),13958 S. Virginia Street,Reno,Washoe,Nevada,89511,-119.749319,39.406372999999995,
1006201,Shore Bank (chicago) Farmers Market,"Shore Bank Parking Lot, 70th & Jeffery",Chicago,Cook,Illinois,60602,-87.57600000000001,41.766999999999996,Private business parking lot
1000485,Shore Fresh Growers Farmers Markets,Rt 13 & Market St,Salisbury,Wicomico,Maryland,21801,-75.596859,38.364878000000004,Local government building grounds
1000487,Shore Fresh Growers Farmers Markets,Somerset Ave And Washington St,Princess Anne,Somerset,Maryland,21853,-75.692582,38.203065,Private business parking lot
1004337,Shoreview Farmers Market,4580 Victoria Street North,Shoreview,Ramsey,Minnesota,55126,-93.1308,45.0803,Local government building grounds
1012179,Shorewood Farmers Market,1600 E. Lake Bluff Blvd,Shorewood,Milwaukee,Wisconsin,53211,-87.890488,43.096928999999996,
1000786,Shortsville - Manchester Farmers Market,Water Street,Shortsville,Ontario,New York,14548,-77.22466,42.95859,Local government building grounds
1001875,Show Low Main Street Farmers Market And Art Walk,1001 E. Duece Of Clubs,Show Low,Navajo,Arizona,85901,-110.031,34.25336,Local government building grounds
1005359,Shreveport Farmers Market,101 Crockett St.,Shreveport,Caddo,Louisiana,71101,-93.744428,32.513164,
1011183,Shrewsbury Farmers Market,1000 Main St,Shrewsbury,Worcester,Massachusetts,1545,-71.682731,42.302206,
1001613,Shulls Farmer And Gardener Co-op,4249 Roan Creek Road,Mountain City,Johnson,Tennessee,37683,-81.8588,36.3961,
1007423,Sibley Farmers Market,400 Block Of 9th Street,Sibley,Osceola,Iowa,51249,-95.7503,43.4,
1011255,Side Track Farmers Market,4975 State Route 31,Clay,Onondaga,New York,13041,-76.172304,43.186252,
1007363,Sideling Hill Turnpike Plaza Farmers Market,Sideling Hill Turnpike Sevice Plaza,Hustontown,Fulton,Pennsylvania,17110,-78.0158,40.0713,
1004258,Sidney Farmers Market,89 Main Street,Sidney,Delaware,New York,13838,-75.3903,42.3142,
1008985,Sierra County Farmers Market,Riverside Drive Between Cedar And Birch,Truth Or Consequences,Sierra,New Mexico,87901,-107.248675,33.129283,Local government building grounds
1005576,Sierra Madre Cfm,S. Baldwin St. & Mariposa St.,Sierra Madre,Los Angeles,California,91024,-118.053,34.1609,
1001867,Sierra Vista Farmers Market,3105 E Fry Blvd,Sierra Vista,Cochise,Arizona,85635,-110.2669631,31.5546505,Other
1011694,Sierra Vista Farmers Market,"3105 E. Fry Blvd, Veterans' Memorial Park",Sierra Vista,Cochise,Arizona,85650,-110.26698300000001,31.555814,
1004906,Signal Hill Farmers Market,Signal Hills Shopping Center,West St. Paul,Hennepin,Minnesota,55118,-93.083,44.9111,
1000130,Signal Mountain Farmers Market,2815 Anderson Pike,Signal Mountain,Hamilton,Tennessee,37377,-85.322198,35.163464000000005,Local government building grounds
1009341,Silers Farm Market,1911 Rt 78,Java Center,,New York,14082,-78.3512,42.6526,
1008456,Siletz Valley Farmers Market,162 S. Gaither St.,Siletz,Lincoln,Oregon,97380,-123.917872,44.72248,Local government building grounds
1010022,Siloam Springs Farmers Market,110 N. Mt. Olive,Siloam Springs,Benton,Arkansas,72761,-94.542109,36.185765,
1004796,Silver City Farmers Market,701 N. Main St,Silver City,Grant,New Mexico,88061,-108.2749054,32.7757505,Private business parking lot
1001065,Silver Creek Farmers Market,"Centenial City Park On Main Street, Along Wabash Trace Trail",Silver City,Mills,Iowa,51571,-95.6372,41.1126,
1011044,Silver Lake Cfm,1500 Griffith Park Blvd,Los Angeles,Los Angeles,California,90026,-118.277386,34.090540999999995,
1010901,Silver Lake Farmers Market And Family Fun Fair,203 Railroad Street,Silver Lake,Shawnee,Kansas,66539,-95.85942800000001,39.10548,
1006797,Silver Spring Freshfarm Market,900 Ellsworth Drive,Silver Spring,Montgomery,Maryland,20910,-77.02631,38.99603,Closed-off public street
1008498,Silver Springs Farmers Market,3595 Ramsey Weeks At Spruce,Silver Springs,Lyon,Nevada,89403,-119.26766909999999,39.3826271,
1004948,Silverdale Farmers Market,98383,Silverdale,Kitsap,Washington,98383,-122.695999,47.643302,Private business parking lot
1009811,Silverthorne Farmers Market,400 Blue River Parkway,Silverthorne,Summit,Colorado,80498,-106.074352,39.633002000000005,Private business parking lot
1005772,Silverton Farmers Market,Corner Of Main And Fiske,Silverton,Marion,Oregon,97381,-122.78399999999999,45.0046,Local government building grounds
1002367,Silverton Market,201 Division St Ne,Silverton,Marion,Oregon,97381,-122.762,44.9858,Private business parking lot
1011811,Simi Valley City Hall Certified Farmers Market,2757 Tapo Canyon Rd,Simi Valley,Ventura,California,93093,-118.71809099999999,34.285295,
1009807,Simple Living Farmers Market,,Mabel,Fillmore,Minnesota,55954,-91.773553,43.525658,Private business parking lot
1012577,Simply Homegrown: A Farmers Market,837 Hwy. 76w,Clayton,Rabun,Georgia,30525,-83.4665588,34.8703554,
1000164,Simpsonville Farmers Market,South St. & Curtis St.,Simpsonville,Greenville,South Carolina,29681,-82.2582,34.7365,
1007801,Simsbury Farmers’ Market,"Simsmore Square Green, 540 Hopmeadow Street,",Simsbury,,Connecticut,6070,-72.81,41.8616,
1010560,Sioux City Farmers Market,100 Pearl Street,Sioux City,Woodbury,Iowa,51101,-96.408445,42.490552,
1002858,Sistersville Farmers Market,Route 2 Sistersville Wv,Sistersville,Tyler,West Virginia,26175,-81.0001,39.5609,
1003169,Sitka Farmers Market,235 Katlian Street,Sitka,Sitka,Alaska,99835,-135.34096499999998,57.050853000000004,
1006614,Six Rivers Market,524 Church St.,Sandpoint,Bonner,Idaho,83864,-116.555,48.273999999999994,Private business parking lot
1005480,Skaneateles Farmers Market,1 East Austin Street,Skaneateles,Onondaga,New York,13152,-76.43034,42.95094,
1011124,Skeleton Key Farmers Market,520 18th Street,Rock Island,Rock Island,Illinois,61201,-90.575034,41.506952000000005,
1005350,Skippack Farmers Market,4056 Skippack Pike,Skippack,Montgomery,Pennsylvania,19474,-75.4045,40.2274,
1006813,Skowhegan Farmers Market,42 Court Street,Skowhegan,Somerset,Maine,4976,-69.718514,44.767204,Private business parking lot
1010600,Sky Farmers Market,215 31w By-pass,Bowling Green,Warren,Kentucky,42102,-86.427999,36.99808,
1004866,Skyway Farmers Market,11904 Renton Avenue South,Seattle,King,Washington,98178,-122.244,47.4973,Private business parking lot
1007091,Slate Belt Farmers Market,1566 Riner Road,Mt. Bethel,Northampton,Pennsylvania,18343,-75.0731,40.8551,
1002266,Slayton Farmers Market,Slayton Chamber Of Commerce,Slayton,Murray,Minnesota,56172,-95.7567,43.993,
1012675,Slippery Rock Community Farmers Market,111 Stoughton Beach,Slippery Rock,Butler,Pennsylvania,16057,-80.0304479,41.0377656,
1007814,Small Farms Network Butler County Market,77 Ponder Stree,"Harviell, Mo",Butler,Missouri,63954,-90.4738729,36.665092200000004,Other
1006104,Smart Markets Bristow,8301 Linton Hall Rd.,Bristow,Prince William,Virginia,20136,-77.5944539,38.774489200000005,Educational institution
1012070,Smart Markets Chantilly,3460 Centreville Road,Chantilly,Fairfax,Virginia,22051,-77.42370720000001,38.90900739999999,
1012072,Smart Markets Huntington,5918 North Kings Highway,Alexandria,Fairfax,Virginia,22003,-77.0770722,38.7894498,
1012073,Smart Markets Loudon Station,43805 Central Station Drive,Ashburn,Loudoun,Virginia,20147,-77.4863786,39.006950700000004,
1006100,Smart Markets Oakton,2854 Hunter Mill Rd.,Oakton,Fairfax,Virginia,22124,-77.30214000000001,38.88491,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1006101,Smart Markets Reston,1900 Reston Station Boulevard,Reston,Fairfax,Virginia,20190,-77.338797,38.949360299999995,
1006103,Smart Markets Springfield,6699 Spring Mall Drive,Springfield,Fairfax,Virginia,22150,-77.17753520000001,38.7736798,
1010009,Smart Markets Tysons,8400 Westpark Dr.,Mclean,Fairfax,Virginia,22012,-77.23467,38.925581,Private business parking lot
1006721,Smith County Farmer Market,122 W. Highway 36,Smith Center,Smith,Kansas,66967,-98.7854843,39.7851363,Private business parking lot
1010014,Smith County Farmers Market,110 Ag. Center Lane,Carthage,Smith,Tennessee,37030,-85.9461859,36.2233523,Local government building grounds
1007377,Smith County Fruit And Vegetable Association F M,Smith County Tobacco Warehouse,South Cathage,Smith,Tennessee,37030,-85.9491,36.2372,
1000596,Smithfield Farmers Market,319b Main Street,Smithfield,Isle of Wight,Virginia,23430,-76.631282,36.981722999999995,Private business parking lot
1005205,Smithfield Farmers Market,350 E. Market Street,Smithfield,Johnston,North Carolina,27577,-78.345212,35.510483,Local government building grounds
1007143,Smyrna Farmers Market,108 David Collins Drive,Smyrna,Rutherford County,Tennessee,37167,-86.5236,35.9822,
1008895,Smyrna Farmers Market,7 West South Street,Smyrna,Kent,Delaware,19977,-75.60508320000001,39.2995415,Local government building grounds
1009846,Smyrna Fresh Market,1275 Church Street,"Smyrna, Ga",Cobb,Georgia,30080,-84.515507,33.883265,
1001467,Snellville Farmers Market,2342 Oak Road,Snellville,Gwinnett,Georgia,30078,-84.01605699999999,33.8580211,
1003358,Snohomish Farmers Market,Cedar Ave And Pearl St,Snohomish,Snohomish,Washington,98290,-122.0917196,47.911642900000004,
1002488,Snow Hill Farmers Market,210 W. Green Street,Snow Hill,Worcester,Maryland,21863,-75.394638,38.17685,Local government building grounds
1004797,Socorro Farmers Market - Indoor,Center St,Socorro,Socorro,New Mexico,87801,-106.89270900000001,34.053298,Local government building grounds
1004798,Socorro Farmers Market - Outdoor,Plaza,Socorro,Socorro,New Mexico,87801,-106.89307,34.057208,Private business parking lot
1000090,Socrates Sculpture Park Greenmarket,Vernon Blvd & Broadway,Queens,Queens,New York,11106,-73.9359467,40.7675924,Other
1004111,Soda Springs Farmers Market,City Park,Soda Springs,Caribou,Idaho,83276,-111.605,42.6546,Local government building grounds
1006720,Sodus Farmers Market,58 W. Main Street,Sodus,Wayne,New York,14551,-77.065859,43.236237,
1011189,Soky Marketplace,7th And Center Street,Bowling Green,Warren,Kentucky,42102,-86.439314,36.996649,
1010353,Sol Community Farmers Market,241 Main Street,Placerville,El Dorado,California,95667,-120.803523,38.727845,
1003836,Solana Beach Farmers Market,444 South Cedros Avenue,Solana Beach,San Diego,California,92075,-117.269204,32.987194,
1002553,Soldotna Wednesday Market,"Soldotna Creek Park, Behind Don Jose’s",Soldotna,,Alaska,99669,-151.058,60.4843,
1003583,Soledad Fm,Encinal St. & Front St.,Soledad,Monterey,California,93960,-121.33,36.4275,
1006898,Solon Market,15185 Algoma Road (at Wiersma Rd.),Cedar Springs,Kent,Michigan,49319,-85.611628,43.240603,
1002580,Solon Farmers Market,Bus. Hwy. 53 And Main St.,Solon Springs,Douglas,Wisconsin,54873,-91.836,46.3485,
1002579,Solon Springs Family Fun Days Farmers Market,Bus. Hwy. 53,Solon Springs,Douglas,Wisconsin,54873,-91.8224113,46.353274299999995,Local government building grounds
1006690,Solvang Cfm,Copenhagen Dr. & 1st St.,Solvang,Santa Barbara,California,93101,-120.14,34.595,
1007438,Somers Farmers’ Market,Corner Of Main Street And Battle Street,Somers,New London,Connecticut,6071,-72.4442,41.9856,
1008776,Somerset County Farmers Market Inc.,800 Georgian Place Dr,Somerset,Somerset,Pennsylvania,15501,-79.0758065,40.0214849,Private business parking lot
1003162,Somerset Farmers Market,"4150 South Highway 27, Somerset Mall Parking Lot",Somerset,Pulaski,Kentucky,42501,-84.5215,36.9267,
1006248,Somersville Cfm,,Somersville,Contra Costa,California,94509,-121.84200000000001,38.0033,
1011803,Somersville Farmers Market,103 Main Street,Somersville,Tolland,Connecticut,6072,-72.490167,41.985442,
1007721,Somerville Farmers Market,Grove And East Main Streets,Somerville,Somerset,New Jersey,8876,-74.6102,40.5677,
1011936,Somerville Mobile Farmers Market - Council On Aging,165 Holland Street,Somerville,Middlesex,Massachusetts,2144,-71.125681,42.40096,
1011938,Somerville Mobile Farmers Market - East Somerville Community School,50 Cross Street,Somerville,Middlesex,Massachusetts,2145,-71.0870489,42.3860302,
1011934,Somerville Mobile Farmers Market - Mystic,530 Mystic Avenue,Somerville,Middlesex,Massachusetts,2145,-71.091936,42.397174,
1011935,Somerville Mobile Farmers Market - North Street,26 North Street,Somerville,Middlesex,Massachusetts,2144,-71.1306337,42.4068792,
1006942,Somerville Winter Farmers Market,191 Highland Ave.,Somerville,Middlesex,Massachusetts,2145,-71.1059,42.3895,
1012499,Somerville/davis Square,50 Day St.,Somerville,Middlesex,Massachusetts,2144,-71.12310620000001,42.39582670000001,
1005918,Sonoita Growers Market,Diamond Jk Nursery,Sonoita,Santa Cruz,Arizona,85637,-110.656,31.6844,
1004837,Sonoma Friday Cfm,Depot Museum Parking Lot,Donoma,Sonoma,California,95409,-122.475,38.2953,
1006255,Sonoras Certified Farmersmarket,94 N. Washington Street,Sonora,Tuolumne,California,95370,-120.381403,37.983631,Closed-off public street
1008062,Soulard Farmers Market,730 Carroll St (at 7th St.) In St Louis Mo,St. Louis,St. Louis City,Missouri,63104,-90.201066,38.610777,
1002114,South Anchorage Farmers Market,"Behind The Dimond Center, In Front Of The Dimond Center Hotel",Anchorage,Anchorage,Alaska,99515,-149.865468,61.142479,Private business parking lot
1002115,South Anchorage Farmers Market,Subway/cellular One Sports Centre At The Corner Of Old Seward And O'malley,Anchorage,Anchorage,Alaska,99515,-149.860532,61.119905,Private business parking lot
1002571,South Austin Farmers Market,2910 S. Congress,Austin,Travis,Texas,78745,-97.7579,30.2334,
1001350,South Bend Farmers Market,1105 Northside Blvd.,South Bend,St. Joseph,Indiana,46615,-86.2098,41.6746,
1001242,South Berkeley Farmers Market,Adeline Street At 63rd Street,Berkeley,Alameda,California,94703,-122.27192240000002,37.84776110000001,
1012812,South Bossier Farmers Market,1145 Hwy 527,Elm Grove,Bossier,Louisiana,71051,-93.571389,32.397555,
1012103,South Boston Farmers Market,446 West Broadway,South Boston,Suffolk,Massachusetts,2127,-71.046817,42.335985,
1004809,South Bronx Community Farmers Market,E. 146th Street & St. Annnulls Ave.,Bronx,Bronx,New York,10455,-73.9141,40.8123,
