FMID,MarketName,Website,Website_1,Facebook,Facebook_1,Twitter,Twitter_1,Youtube,Youtube_1,OtherMedia,OtherMedia_1,Season1Date,Season1Date_Start,Season1Date_End,Season1Time,Season1Time 1,Season1Time 2,Season1Time 3,Season1Time 4,Season1Time 5,Season1Time 6,Season1Time 7,Season2Date,Season2Date 1,Season2Date 2,Season2Time,Season2Time 1,Season2Time 2,Season2Time 3,Season2Time 4,Season2Time 5,Season2Time 6,Season2Time 7,Season3Date 1,Season3Date 2,Season3Time,Season3Time 1,Season3Time 2,Season3Time 3,Season3Time 4,Season3Time 5,Season3Time 6,Season4Date,Season4Date 1,Season4Date 2,Season4Time,Season4Time 1,Season4Time 2
1012502,Rec Beaver Brook Park Market,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/20/2016 to 10/24/2016,2016-06-20,2016-10-24,Mon: 9:30 AM-2:00 PM;Fri: 9:30 AM-2:00 PM;,Mon: 9:30 AM-2:00 PM,Fri: 9:30 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008885,Rec Mobile Farmers Market - Coes Pond Village,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/22/2016 to 10/26/2016,2016-06-22,2016-10-26,Wed: 1:30 PM-3:00 PM;,Wed: 1:30 PM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008883,Rec Mobile Farmers Market - Edward M. Kennedy Community Health,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/22/2016 to 10/26/2016,2016-06-22,2016-10-26,Wed: 11:00 AM-12:30 PM;,Wed: 11:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008880,Rec Mobile Farmers Market - Elm Park Towers,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/21/2016 to 10/25/2016,2016-06-21,2016-10-25,Tue: 3:30 PM-5:00 PM;,Tue: 3:30 PM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008881,Rec Mobile Farmers Market - Family Health Center Of Worcester,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/21/2016 to 10/25/2016,2016-06-21,2016-10-25,Tue: 1:30 PM-3:00 PM;,Tue: 1:30 PM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008894,Rec Mobile Farmers Market - Green Hill Towers,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/21/2016 to 10/25/2016,2016-06-21,2016-10-25,Tue: 11:00 AM-12:30 PM;,Tue: 11:00 AM-12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008884,Rec Mobile Farmers Market - Lincoln Park Towers,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/24/2016 to 10/28/2016,2016-06-24,2016-10-28,Fri: 11:00 AM-12:00 PM;,Fri: 11:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008882,Rec Mobile Farmers Market - Lincoln Village,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/22/2016 to 10/26/2016,2016-06-22,2016-10-26,Wed: 9:00 AM-10:30 AM;,Wed: 9:00 AM-10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008891,"Rec Mobile Farmers Market - Out To Lunch Concert Series, City Hall Common",http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/23/2016 to 10/27/2016,2016-06-23,2016-10-27,Thu: 11:00 AM-2:00 PM;,Thu: 11:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008893,Rec Mobile Farmers Market - Plumley Village,http:// www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECWorcester,https://twitter.com/RECWorcester,,,,,06/24/2016 to 10/28/2016,2016-06-24,2016-10-28,Fri: 3:00 PM-4:00 PM;,Fri: 3:00 PM-4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008890,Rec Mobile Farmers Market - Seabury Heights Apartments,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/23/2016 to 10/27/2016,2016-06-23,2016-10-27,Thu: 8:00 AM-9:30 AM;,Thu: 8:00 AM-9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008886,Rec Mobile Farmers Market - Seven Hills Foundation,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/24/2016 to 10/28/2016,2016-06-24,2016-10-28,Fri: 9:00 AM-10:30 AM;,Fri: 9:00 AM-10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012532,Rec Mobile Farmers Market - The Senior Center,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/21/2016 to 10/25/2016,2016-06-21,2016-10-25,Tue: 9:00 AM-10:30 AM;,Tue: 9:00 AM-10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008892,Rec Mobile Farmers Market - Webster Square Towers,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/24/2016 to 10/28/2016,2016-06-24,2016-10-28,Fri: 1:00 PM-2:30 PM;,Fri: 1:00 PM-2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008888,Rec Mobile Farmers Market - Wrta Transit Hub,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/23/2016 to 10/27/2016,2016-06-23,2016-10-27,Thu: 3:00 PM-4:30 PM;,Thu: 3:00 PM-4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008889,Rec Mobile Farmers Market - Ywca Of Central Ma,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/23/2016 to 10/27/2016,2016-06-23,2016-10-27,Thu: 5:00 PM-6:00 PM;,Thu: 5:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008887,Rec Mobile Market - Colony Retirement Homes,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,06/22/2016 to 10/26/2016,2016-06-22,2016-10-26,Wed: 3:30 PM-5:00 PM;,Wed: 3:30 PM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012537,Rec University Park Farm Stand,http://www.recworcester.org/#!markets/c1m3b,,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://www.facebook.com/recfarmersmarkets/?fref=ts,https://twitter.com/RECFarmMarket,https://twitter.com/RECFarmMarket,,,,,,,,Sat: 9:30 AM-1:00 PM;,Sat: 9:30 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007235,Red Barn Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005966,Red Bay Farmers Market,,,,,,,,,,,,,,Tue: 7:00 AM-1:00 PM;Thu: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,Tue: 7:00 AM-1:00 PM,Thu: 7:00 AM-1:00 PM,Sat: 7:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003231,Red Bluff Saturday Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003230,Red Bluff Wednesday Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012731,Red Hills Online Market,http://www.rhomarket.com/,http://www.rhomarket.com/,https://www.facebook.com/Red-Hills-Small-Farm-Alliance-216932908492459/?fref=ts,https://www.facebook.com/Red-Hills-Small-Farm-Alliance-216932908492459/?fref=ts,,,,,,,01/01/2016 to 12/31/2016,2016-01-01,2016-12-31,Thu: 3:00 PM-6:00 PM;,Thu: 3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005108,Red Hook Farmers Market,http://www.added-value.org,http://www.added-value.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008462,Red Jacket Orchards,http://www.redjacketorchards.com,http://www.redjacketorchards.com,https://www.facebook.com/redjacketorchards,https://www.facebook.com/redjacketorchards,https://twitter.com/Redjacketny,https://twitter.com/Redjacketny,,,Pintrist: Redjacketny,Pintrist: Redjacketny,01/01/2013 to 12/31/2013,2013-01-01,2013-12-31,Mon: 8:00 AM-7:00 PM;Tue: 8:00 AM-7:00 PM;Wed: 8:00 AM-7:00 PM;Thu: 8:00 AM-7:00 PM;Fri: 8:00 AM-7:00 PM;Sat: 8:00 AM-7:00 PM;Sun: 8:00 AM-7:00 PM;,Mon: 8:00 AM-7:00 PM,Tue: 8:00 AM-7:00 PM,Wed: 8:00 AM-7:00 PM,Thu: 8:00 AM-7:00 PM,Fri: 8:00 AM-7:00 PM,Sat: 8:00 AM-7:00 PM,Sun: 8:00 AM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
1012304,Red Lodge Farmers Market,http://redlodgefarmersmarket.org,http://redlodgefarmersmarket.org,https://www.facebook.com/redlodgefarmersmarket/?fref=ts,https://www.facebook.com/redlodgefarmersmarket/?fref=ts,,,,,,,06/24/2016 to 09/30/2016,2016-06-24,2016-09-30,Fri: 3:30 PM-6:00 PM;,Fri: 3:30 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003383,Red Mill Green Market,,,www.facebook.com/RedMillGreenMarket,,,,,,,,06/22/2013 to 08/31/2013,2013-06-22,2013-08-31,Sat: 9:00 AM-12:00 PM;,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001766,Red Oak Farmers Market,,,,,,,,,,,05/23/2013 to 10/17/2013,2013-05-23,2013-10-17,Thu: 4:00 PM-6:00 PM;,Thu: 4:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007176,Red River Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005557,Red Rock Plaza Farmers Market,,,https://www.facebook/glasgowfarmersmarket,,,,,,,,07/06/2013 to 10/26/2013,2013-07-06,2013-10-26,Sun: 8:00 AM-3:00 PM;,Sun: 8:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003611,Red Stick Farmers Market - Tuesday Seasonal,http://www.breada.org,http://www.breada.org,https://www.facebook.com/breada,https://www.facebook.com/breada,,,,,,,09/20/2016 to 12/13/2016,2016-09-20,2016-12-13,Tue: 8:00 AM-12:00 PM;,Tue: 8:00 AM-12:00 PM,,,,,,,09/23/2014 to 12/09/2014,9/23/14, 12/09/2014,Tue: 8:00 AM-12:00 PM;,Tue: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,
1003609,Red Stick Farmers Market - Saturday Downtown Year Round,http://www.breada.org,http://www.breada.org,https://www.facebook.com/breada,https://www.facebook.com/breada,,,,,,,01/01/2016 to 12/31/2016,2016-01-01,2016-12-31,Sat: 8:00 AM-12:00 PM;,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003610,Red Stick Farmers Market - Thursday Year Round,http://www.breada.org,http://www.breada.org,https://www.facebook.com/breada,https://www.facebook.com/breada,,,,,,,01/14/2016 to 12/22/2016,2016-01-14,2016-12-22,Thu: 8:00 AM-12:00 PM;,Thu: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009710,Red Stick Mobile Farmers Market - Thursday Seasonal,http://www.breada.org,http://www.breada.org,https://www.facebook.com/breada,https://www.facebook.com/breada,,,,,,,03/17/2016 to 08/11/2016,2016-03-17,2016-08-11,Thu: 9:00 AM-12:30 PM;,Thu: 9:00 AM-12:30 PM,,,,,,,09/22/2016 to 12/15/2016,9/22/16, 12/15/2016,Thu: 9:00 AM-12:00 PM;,Thu: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,
1009709,Red Stick Mobile Farmers Market - Wednesday North Baton Rouge,http://www.breada.org,http://www.breada.org,https://www.facebook.com/breada,https://www.facebook.com/breada,,,,,,,04/16/2014 to 12/31/2014,2014-04-16,2014-12-31,Wed: 12:30 PM-2:00 PM;,Wed: 12:30 PM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009297,Red Willow Farmers Market,http://www.redwillowcooperative.com/,http://www.redwillowcooperative.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008065,Red Wing Area Farmers Market Association,http://www.redwingfarmersmarket.org,http://www.redwingfarmersmarket.org,,,,,,,,,06/01/2014 to 10/01/2014,2014-06-01,2014-10-01,Sat: 8:00 AM-1:00 PM;,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001922,Red Wing Farmers Market,http://www.redwingfarmersmarket.org,http://www.redwingfarmersmarket.org,,,,,,,,,,,,Sat: 8:00 AM-2:00 PM;,Sat: 8:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002007,Redding Thursday Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006644,Redford Township Market At The Marquee,http://www.redfordtwp.com,http://www.redfordtwp.com,,,,,,,,,June to October,2010-06-01,2010-10-31,sun:10:00 AM - 3:00 PM;,sun:10:00 AM - 3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004750,Redlands Farmers Market,http://www.cityofredlands.org/redlandsmarketnight,http://www.cityofredlands.org/redlandsmarketnight,,,,,,,,,01/01/2015 to 12/31/2015,2015-01-01,2015-12-31,Thu: 6:00 PM-9:00 PM;,Thu: 6:00 PM-9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004751,Redlands Farmers Market,http://www.cityofredlands.org/Market%20Night,http://www.cityofredlands.org/Market%20Night,,,,,,,,,01/01/2014 to 12/31/2014,2014-01-01,2014-12-31,Sat: 8:00 AM-11:00 AM;,Sat: 8:00 AM-11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006815,Redmond Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005000,Redondo Beach Certified Farmers Market,http://www.redondo.org/depts/recreation/facilities/farmers_market.asp,http://www.redondo.org/depts/recreation/facilities/farmers_market.asp,,,,,,,,,01/01/2015 to 12/31/2015,2015-01-01,2015-12-31,Thu: 8:00 AM-1:00 PM;,Thu: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000362,Redway Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000791,Redwood City Kiwanis Farmers Market,http://www.rwcfm.org,http://www.rwcfm.org,Redwood City Kiwanis Farmers Market,,,,,,,,04/01/2016 to 11/26/2016,2016-04-01,2016-11-26,Sat: 8:00 AM-12:00 PM;,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009434,Redwood Empire Farmers Markets,http://www.redwoodempirefarmersmarkets.com/,http://www.redwoodempirefarmersmarkets.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003401,Redwood Valley Cfm,http://www.mcfarm.org,http://www.mcfarm.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004741,Reedley Farmers Market,http://www.reedleydowntown.com,http://www.reedleydowntown.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000712,Reedsburg Area Medical Center Farmers Markets,http://www.ramchealth.com,http://www.ramchealth.com,,,,,,,,,05/01/2015 to 10/30/2015,2015-05-01,2015-10-30,Fri: 11:00 AM-2:00 PM;,Fri: 11:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007578,Rehoboth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002237,Rehoboth Beach Farmers Market,http://www.rbfarmersmarket.com,http://www.rbfarmersmarket.com,https://www.facebook.com/pages/Rehoboth-Beach-Farmers-Market/55751518195?ref=ts&fref=ts,https://www.facebook.com/pages/Rehoboth-Beach-Farmers-Market/55751518195?ref=ts&fref=ts,https://twitter.com/rbfarmersmarket,https://twitter.com/rbfarmersmarket,,,https://instagram.com/rbfarmersmarket/,https://instagram.com/rbfarmersmarket/,05/05/2015 to 10/27/2015,2015-05-05,2015-10-27,Tue: 12:00 PM-4:00 PM;,Tue: 12:00 PM-4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009338,Reisterstown Farmers Market,http://www.localharvest.org/reisterstown-farmers-market-M59115,http://www.localharvest.org/reisterstown-farmers-market-M59115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005925,Remington Farmers Market,http://www.remingtonindiana.com,http://www.remingtonindiana.com,,,,,,,,,June to October,2010-06-01,2010-10-31,Sat:7:30 AM - 11:30 AM;,Sat:7:30 AM - 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007720,Remington Farmers Market,http://www.fauquiercounty.gov/government/departments/agdev/,http://www.fauquiercounty.gov/government/departments/agdev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002149,Rendezvous Region Langdon Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007003,Renningers Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007069,Renningers Farmers Market And Auction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007346,Reno County Farmers Market,http://www.renocountyfarmersmarket.org,http://www.renocountyfarmersmarket.org,,,,,,,,,May to May,2010-05-01,2010-05-31,Wed:10:00 AM - 2:00 PM;Sat:7:30 AM - 12:30 PM;,Wed:10:00 AM - 2:00 PM,Sat:7:30 AM - 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004430,Reno Somersett Farmers Market,http://www.nevadagrown.com,http://www.nevadagrown.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003429,Rensselaer County Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009020,Rensselaer Farmers Market,,,https://www.facebook.com/pages/Rensselaer-Farmers-Market/120400308005878,https://www.facebook.com/pages/Rensselaer-Farmers-Market/120400308005878,,,,,,,05/03/2014 to 10/25/2014,2014-05-03,2014-10-25,Sat: 7:30 AM-11:30 AM;,Sat: 7:30 AM-11:30 AM,,,,,,,07/01/2014 to 09/01/2014,7/1/14, 09/01/2014,Tue: 4:00 PM-6:00 PM;,Tue: 4:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,
1012653,Renton Farmers Market,http://rentonfarmersmarket.com,http://rentonfarmersmarket.com,https://www.facebook.com/RentonFarmersMarket/,https://www.facebook.com/RentonFarmersMarket/,https://twitter.com/RentonFarmersM,https://twitter.com/RentonFarmersM,,,https://www.instagram.com/rentonfarmersmarket/,https://www.instagram.com/rentonfarmersmarket/,06/07/2016 to 09/27/2016,2016-06-07,2016-09-27,Tue: 3:00 PM-7:00 PM;,Tue: 3:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000425,Renys Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001814,Republic Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012601,Reston Farmers Market,http://www.fairfaxcounty.gov/parks/farmersmarkets/restonmkt.htm,http://www.fairfaxcounty.gov/parks/farmersmarkets/restonmkt.htm,,,,,,,,,,,,Sat: 8:00 AM-12:00 PM;,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012064,Revere Farmers Market,,,https://www.facebook.com/reverefarmersmarket/,https://www.facebook.com/reverefarmersmarket/,,,,,,,07/08/2016 to 10/07/2016,2016-07-08,2016-10-07,Fri: 12:30 PM-4:30 PM;,Fri: 12:30 PM-4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002843,Rexburg Farmers Market,http://www.rexburgfarmersmarket.org,http://www.rexburgfarmersmarket.org,https://www.facebook.com/pages/Rexburg-Farmers-Market/203743249656097,https://www.facebook.com/pages/Rexburg-Farmers-Market/203743249656097,https://twitter.com/rexburgmarket,https://twitter.com/rexburgmarket,,,,,05/10/2013 to 10/11/2013,2013-05-10,2013-10-11,Fri: 4:00 PM-8:00 PM;,Fri: 4:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010117,Reynoldsburg Farmers Market,http://www.ci.reynoldsburg.oh.us,http://www.ci.reynoldsburg.oh.us,,,,,,,,,06/16/2016 to 09/08/2016,2016-06-16,2016-09-08,Thu: 3:00 PM-6:00 PM;,Thu: 3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007081,Reynoldsville Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000604,Rhinebeck Farmers Market,http://www.rhinebeckfarmersmarket.com,http://www.rhinebeckfarmersmarket.com,https://www.facebook.com/RhinebeckFarmersMarket?ref=ts,https://www.facebook.com/RhinebeckFarmersMarket?ref=ts,https://twitter.com/rhinebeckmkt,https://twitter.com/rhinebeckmkt,,,https://www.instagram.com/rhinebeckmkt/,https://www.instagram.com/rhinebeckmkt/,,,,Sun: 10:00 AM-2:00 PM;,Sun: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000605,Rhinebeck Farmers Market,http://www.rhinebeckfarmersmarket.com,http://www.rhinebeckfarmersmarket.com,https://www.facebook.com/RhinebeckFarmersMarket?ref=hl,https://www.facebook.com/RhinebeckFarmersMarket?ref=hl,https://twitter.com/rhinebeckmkt,https://twitter.com/rhinebeckmkt,https://www.youtube.com/watch?v=3hL6h3Nhft4,https://www.youtube.com/watch?v=3hL6h3Nhft4,http://instagram.com/rhinebeckfarmersmarket,http://instagram.com/rhinebeckfarmersmarket,05/08/2016 to 11/20/2016,2016-05-08,2016-11-20,Sun: 10:00 AM-2:00 PM;,Sun: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012258,Rhode Island Row Farmers Market,http://www.community-foodworks.org/rhode-island-row-ne,,https://www.facebook.com/rhodeislandavefarmersmarket/,https://www.facebook.com/rhodeislandavefarmersmarket/,,,,,,,,,,Thu: 4:00 AM-7:30 PM;,Thu: 4:00 AM-7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000427,Rice Lake Farmers Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000732,Rice University Farmers Market,http://www.farmersmarket.rice.edu,http://www.farmersmarket.rice.edu,,,,,,,,,January to December,2010-01-01,2010-12-31,Tue:3:30 PM - 7:00 PM;,Tue:3:30 PM - 7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003884,Riceville Tailgate Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009996,Richardson Farmers Market,http://www.fourseasonsmarkets.com,http://www.fourseasonsmarkets.com,https://www.facebook.com/fourseasonsmarkets,https://www.facebook.com/fourseasonsmarkets,https://twitter.com/4seasonsm,https://twitter.com/4seasonsm,,,,,01/01/2014 to 12/31/2014,2014-01-01,2014-12-31,Sat: 10:00 AM-3:00 PM;,Sat: 10:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012524,Richfield Farmers Market,http://www.richfieldfarmersmarket.org,http://www.richfieldfarmersmarket.org,https://www.facebook.com/RichfieldFarmersMarket,https://www.facebook.com/RichfieldFarmersMarket,https://twitter.com/RichfieldFarmkt,https://twitter.com/RichfieldFarmkt,,,,,05/21/2016 to 10/22/2016,2016-05-21,2016-10-22,Sat: 7:00 AM-12:00 PM;,Sat: 7:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010436,Richfield Farmers Market In Veterans Park,http://farmersmarket@cityofrichfield.org,http://farmersmarket@cityofrichfield.org,on website,,,,,,,,05/23/2015 to 10/22/2016,2015-05-23,2016-10-22,Sat: 7:00 AM-12:00 PM;,Sat: 7:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
